src_gpu,dst_gpu,num_bytes,peer_access,warmup_iterations,measured_iterations,bandwidth_gbps_n,bandwidth_gbps_mean,bandwidth_gbps_std,bandwidth_gbps_ci95_halfwidth,bandwidth_gbps_min,bandwidth_gbps_max,bandwidth_gbps_p50,bandwidth_gbps_p95,latency_us_n,latency_us_mean,latency_us_std,latency_us_ci95_halfwidth,latency_us_min,latency_us_max,latency_us_p50,latency_us_p95
0,7,4194304,0,5,50,5,31.356328518802144,0.15482709207548181,0.1922124067453928,31.189079070863936,31.532124853357526,31.416885425395442,31.514936597210873,5,124.57855987548828,0.6156067307920119,0.7642541737883214,123.8815975189209,125.24415969848631,124.33600425720215,125.23750305175781
0,7,16777216,0,5,50,5,37.47578060817132,0.040012017509129104,0.04967351696057855,37.43351233363861,37.52759139196213,37.4697662164684,37.52302538290078,5,416.9363250732422,0.44505456550862676,0.5525196399589618,416.3603210449219,417.40673065185547,417.00286865234375,417.38497161865234
0,7,67108864,0,5,50,5,39.49657554137753,0.05695232437000838,0.0707043140199695,39.40182716353884,39.54674181577475,39.50997597955513,39.54386315888267,5,1582.4183044433594,2.2847960429686682,2.8364941849276217,1580.4083251953125,1586.2208557128906,1581.8789672851562,1585.4966125488281
0,7,268435456,0,5,10,5,39.97577193473461,0.02651500690432788,0.03291745148495653,39.94600560058407,40.008070475642214,39.98112707295031,40.00487954293963,5,6253.790130615234,4.148083762739521,5.149700564219986,6248.739242553711,6258.448028564453,6252.950286865234,6258.274612426758
0,7,1073741824,0,5,10,5,40.71177831449364,0.051486248125721355,0.06391837199726452,40.623434842331285,40.753547621940704,40.72040115957705,40.751267427372355,5,24562.947692871094,31.105952406965905,38.61694937301854,24537.741088867188,24616.3330078125,24557.71484375,24604.734802246094
1,0,1048576,0,5,50,5,17.332404150023862,0.15982942721628315,0.19842263044636965,17.100322952290597,17.52493945210433,17.307082230443463,17.505961521152642,5,56.347007751464844,0.5209714593114892,0.6467678020530259,55.72415828704834,57.107839584350586,56.42560005187988,56.97625541687012
1,0,4194304,0,5,50,5,31.179693101682762,0.07436822223798646,0.09232554064097982,31.115143655336585,31.30345173288221,31.152465535873745,31.28076862321656,5,125.28243064880371,0.29815631237006673,0.3701506087774485,124.78655815124512,125.54176330566405,125.39135932922363,125.52384185791016
1,0,16777216,0,5,50,5,38.064201810095284,0.1377268342967641,0.17098303622920744,37.92534651090979,38.23718725159481,37.9956444153128,38.22671004125838,5,410.4949722290039,1.4835993108973484,1.8418365311308724,408.6336135864258,411.9935989379883,411.2313461303711,411.8792953491211
1,0,67108864,0,5,50,5,39.456443604244576,0.08414660365114082,0.10446505834619192,39.33674181335273,39.53620632339921,39.49512959291186,39.531455732391265,5,1584.0309448242188,3.381627748436112,4.198172293561021,1580.8294677734375,1588.8453674316406,1582.4736022949219,1588.3215942382812
1,0,268435456,0,5,10,5,39.943366854666074,0.024587973399906288,0.030525106948876852,39.90735861343364,39.97670790687994,39.94422826137041,39.97061224655236,5,6258.863372802734,3.853159621521427,4.7835625826113715,6253.641510009766,6264.508819580078,6258.726501464844,6263.4124755859375
1,0,1073741824,0,5,10,5,40.427525964881426,0.025051812903649245,0.031100947431074614,40.40653651687714,40.469754453272365,40.421140720413575,40.46146947555103,5,24735.62957763672,15.318632968622271,19.017545776243924,24709.811401367188,24748.471069335938,24739.529418945312,24747.817993164062
1,2,1048576,0,5,50,5,17.435571389517655,0.24356560378453368,0.3023781579582721,17.13450359427169,17.666155889333954,17.52131710341487,17.659989725798017,5,56.01855945587158,0.785697529729799,0.9754159374746142,55.27872085571289,56.99391841888428,55.73567867279053,56.93695831298828
1,2,4194304,0,5,50,5,31.379218862786686,0.1709108117453634,0.21217978083815808,31.2147586061208,31.669721913398618,31.337042825175182,31.60469879491972,5,124.48819160461426,0.6744080796325946,0.8372539868637596,123.34336280822754,125.14112472534181,124.65279579162598,125.04909133911133
